,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,age_old,age_mid,age_young,marital_divorced,marital_married,marital_single,marital_unknown,education_basic.4y,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,education_unknown,default_no,default_unknown,housing_no,housing_unknown,housing_yes,loan_no,loan_unknown,loan_yes,contact_cellular,contact_telephone,month_apr,month_aug,month_dec,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,day_of_week_fri,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,poutcome_failure,poutcome_nonexistent,poutcome_success,contacted_before
13993,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,0.6870116759990379,-0.46985764054856616,1.055031093595253,1.063747359075405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
31458,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.8642391979029385,-0.4183219654905148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
20871,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,-0.05988011795524021,0.7616487257781038,1.0555599638877575,1.063747359075405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
751,0.4160698044018124,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9989708425897946,0.6375088168940394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
32127,0.4160698044018124,-2.5556768045090967e-13,-0.45255664711457005,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.8753454740455292,-0.4183219654905148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
37277,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,-1.3968397166686048,-2.0185014257298546,1.638630532101642,-1.1022308295298844,-0.6814179928747037,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20584,2.070838855051306,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,-0.05988011795524021,0.7616487257781038,1.056617704472766,1.063747359075405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40584,-0.6871095626978501,-2.5556768045090967e-13,0.976407519344501,-0.35236604796669513,1.1297893006849962,0.5004201026179015,-1.1022308295298844,-1.9750692017593685,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
9083,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,1.5489311091066005,-0.30192495423129195,1.05714657476527,1.063747359075405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
28296,-0.6871095626978501,-2.5556768045090967e-13,0.976407519344501,-0.7585502524618822,-0.6413211980588821,-1.2908618847663458,-0.8055345954349585,-0.4183219654905148,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
38442,-0.6871095626978501,0.07400297971630625,0.976407519344501,-1.6869712913080241,-1.6560855763427542,2.4782939636880075,-1.1820902436980372,-1.355816980099659,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
39184,-0.6871095626978501,-2.31721830237509,0.976407519344501,-0.7585502524618822,-0.1780591992771232,1.0042181615697214,-1.224399867098383,-1.4569193836359409,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
7161,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,1.0005574534673076,0.6375088168940394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
23034,0.9676594879516436,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,-0.05988011795524021,0.7616487257781038,1.0560888341802614,1.063747359075405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6213,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9989708425897946,0.6375088168940394,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3113,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,1.0005574534673076,0.6375088168940394,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
38844,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,-1.6869712913080241,-1.312578379967155,1.881199967893258,-1.1921387792556193,-1.355816980099659,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
10385,0.4160698044018124,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,1.5489311091066005,-0.30192495423129195,1.0534444827177398,1.063747359075405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35214,0.4160698044018124,-2.5556768045090967e-13,-0.45255664711457005,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.9086643024733017,-0.4183219654905148,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
24645,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,0.2278971013121437,-0.44435606252241794,-0.33924332896846426,0.6467432277819147,0.6926555824592849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
40664,0.4160698044018124,-2.31721830237509,5.263300018721714,-0.35236604796669513,1.1297893006849962,0.5004201026179015,-1.1043463106999016,-1.9750692017593685,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
31086,0.4160698044018124,-2.5556768045090967e-13,-0.45255664711457005,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.8642391979029385,-0.4183219654905148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
40279,1.5192491715014749,-2.5556768045090967e-13,2.405371685803572,-0.7005239375339983,1.155000838033672,-0.02203714370250337,-1.0958843860198324,-1.6533797359621145,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
39191,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,-0.7585502524618822,-0.1780591992771232,1.0042181615697214,-1.224399867098383,-1.4569193836359409,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
25305,-0.13551987914801883,-2.5556768045090967e-13,0.976407519344501,0.2278971013121437,-0.44435606252241794,-0.33924332896846426,0.6266461566667508,0.6926555824592849,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
16677,1.5192491715014749,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,0.6870116759990379,-0.46985764054856616,1.055031093595253,1.063747359075405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
39977,-0.6871095626978501,-2.5556768045090967e-13,3.834335852262643,-0.7005239375339983,0.9028854645470032,0.07125879314042616,-1.167281875507916,-1.6533797359621145,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26774,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.2278971013121437,-0.44435606252241794,-0.33924332896846426,0.5859231441439179,0.6926555824592849,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
24542,-0.6871095626978501,-2.5556768045090967e-13,0.976407519344501,0.2278971013121437,-0.44435606252241794,-0.33924332896846426,0.6467432277819147,0.6926555824592849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
15410,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,0.6870116759990379,-0.46985764054856616,1.051857871840227,1.063747359075405,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7194,2.070838855051306,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,1.0005574534673076,0.6375088168940394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
30578,0.9676594879516436,-2.5556768045090967e-13,-0.45255664711457005,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.853661792052852,-0.4183219654905148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3541,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,1.0000285831748033,0.6375088168940394,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
39387,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,-0.7585502524618822,-0.1780591992771232,1.0042181615697214,-1.2344484026559652,-1.4569193836359409,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2910,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,1.0000285831748033,0.6375088168940394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4259,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9984419722972901,0.6375088168940394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
9279,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,1.5489311091066005,-0.30192495423129195,1.05714657476527,1.063747359075405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10516,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,1.5489311091066005,-0.30192495423129195,1.0539733530102444,1.063747359075405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35698,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.9118375242283276,-0.4183219654905148,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
27807,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,-0.7585502524618822,-1.0068884896145585,-1.8319783184553367,-0.6902408716690159,-0.4183219654905148,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
36056,-0.6871095626978501,-2.31721830237509,0.976407519344501,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.9002023777932325,-0.4183219654905148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
40635,0.4160698044018124,-2.5556768045090967e-13,-0.45255664711457005,-0.35236604796669513,1.1297893006849962,0.5004201026179015,-1.103288570114893,-1.9750692017593685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
30965,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.8589504949778952,-0.4183219654905148,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
19604,2.070838855051306,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,-0.05988011795524021,0.7616487257781038,1.0576754450577746,1.063747359075405,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9989708425897946,0.6375088168940394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
14639,1.5192491715014749,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,0.6870116759990379,-0.46985764054856616,1.0539733530102444,1.063747359075405,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22464,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,-0.05988011795524021,0.7616487257781038,1.0555599638877575,1.063747359075405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
36512,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,-1.3968397166686048,-0.8178019594995681,-0.1153330805454329,-0.9033755995482584,-0.6814179928747037,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
33555,0.4160698044018124,-2.5556768045090967e-13,0.976407519344501,-0.7585502524618822,-0.9281024353999774,-1.1229291984490728,-0.8869806204806244,-0.4183219654905148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
28299,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,-0.7585502524618822,-0.6413211980588821,-1.2908618847663458,-0.8055345954349585,-0.4183219654905148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5527,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9989708425897946,0.6375088168940394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
24928,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.2278971013121437,-0.44435606252241794,-0.33924332896846426,0.6266461566667508,0.6926555824592849,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
18587,0.9676594879516436,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,0.6870116759990379,-0.46985764054856616,1.0576754450577746,1.063747359075405,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24168,-0.6871095626978501,-2.5556768045090967e-13,0.976407519344501,0.2278971013121437,-0.44435606252241794,-0.33924332896846426,0.6467432277819147,0.6926555824592849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
25347,0.9676594879516436,-2.5556768045090967e-13,-0.45255664711457005,0.2278971013121437,-0.44435606252241794,-0.33924332896846426,0.6266461566667508,0.6926555824592849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
26689,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.2278971013121437,-0.44435606252241794,-0.33924332896846426,0.5859231441439179,0.6926555824592849,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
15569,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,0.6870116759990379,-0.46985764054856616,1.051857871840227,1.063747359075405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5491,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9989708425897946,0.6375088168940394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
38047,0.4160698044018124,-2.31721830237509,0.976407519344501,-1.6869712913080241,-1.7380230727259114,1.937177529999016,-1.1609354319978642,-1.355816980099659,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
25176,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,0.2278971013121437,-0.44435606252241794,-0.33924332896846426,0.6266461566667508,0.6926555824592849,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
15258,0.4160698044018124,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,0.6870116759990379,-0.46985764054856616,1.0523867421327313,1.063747359075405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
19013,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,-0.05988011795524021,0.7616487257781038,1.0576754450577746,1.063747359075405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39021,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,-1.4548660315964888,-1.2117322305724965,1.3400835342042672,-1.1921387792556193,-1.2868835231431046,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40395,0.4160698044018124,-2.31721830237509,8.121228351639857,-0.7005239375339983,0.8587652741868261,0.35114660366921474,-1.091653423679798,-1.6533797359621145,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
27862,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,-0.7585502524618822,-1.0068884896145585,-1.8319783184553367,-0.7225019595117796,-0.4183219654905148,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
15776,-0.6871095626978501,-2.5556768045090967e-13,-0.45255664711457005,1.0982918252304017,0.6870116759990379,-0.46985764054856616,1.0534444827177398,1.063747359075405,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36788,0.4160698044018124,-2.5556768045090967e-13,-0.45255664711457005,-1.3968397166686048,-0.8178019594995681,-0.1153330805454329,-0.9033755995482584,-0.6814179928747037,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3090,0.4160698044018124,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,1.0005574534673076,0.6375088168940394,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
854,-0.13551987914801883,-2.5556768045090967e-13,-0.45255664711457005,0.9242128804467502,0.8067664784051977,0.7056711636723466,0.9984419722972901,0.6375088168940394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
