,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
38290,36,admin.,married,university.degree,no,yes,no,cellular,oct,wed,104,1,999,2,failure,-3.4,92.431,-26.9,0.742,5017.5,no
36772,55,retired,married,high.school,no,yes,yes,cellular,jun,fri,186,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
8828,31,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,thu,166,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no
18992,50,technician,divorced,university.degree,unknown,no,no,cellular,aug,mon,114,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
32728,27,technician,single,basic.9y,no,no,yes,cellular,may,mon,701,1,12,1,success,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,yes
38078,21,student,single,basic.9y,no,unknown,unknown,cellular,sep,tue,875,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.77,5017.5,yes
14382,26,technician,single,high.school,no,yes,yes,cellular,jul,mon,894,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes
1018,32,admin.,single,high.school,no,no,no,telephone,may,wed,103,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
20071,35,admin.,married,university.degree,no,no,no,cellular,aug,mon,347,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
39580,52,admin.,married,university.degree,no,yes,no,cellular,may,tue,556,2,999,0,nonexistent,-1.8,93.876,-40.0,0.6679999999999999,5008.7,yes
20522,32,technician,single,university.degree,no,yes,no,cellular,aug,tue,645,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
6864,51,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,wed,261,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
17017,35,technician,married,professional.course,no,yes,yes,cellular,jul,thu,77,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
23918,41,technician,married,high.school,no,no,no,cellular,aug,fri,66,10,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
18815,50,self-employed,married,professional.course,no,no,no,cellular,jul,thu,73,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no
4635,49,housemaid,married,basic.4y,unknown,no,yes,telephone,may,wed,801,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,yes
37954,72,retired,married,basic.4y,no,no,no,cellular,sep,fri,230,1,3,2,success,-3.4,92.37899999999999,-29.8,0.8029999999999999,5017.5,yes
39378,68,retired,divorced,basic.4y,no,yes,no,cellular,mar,tue,277,2,11,1,success,-1.8,93.369,-34.8,0.635,5008.7,yes
37566,55,retired,married,basic.4y,no,yes,no,cellular,aug,fri,137,1,3,1,success,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,yes
27761,34,technician,single,professional.course,no,yes,yes,cellular,mar,fri,136,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.726,5099.1,no
37854,26,student,single,university.degree,no,no,yes,cellular,aug,fri,173,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.825,5076.2,yes
19491,48,admin.,married,unknown,no,no,no,cellular,aug,thu,262,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
13725,30,self-employed,married,university.degree,no,no,no,cellular,jul,thu,573,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
24172,46,management,divorced,university.degree,no,yes,no,cellular,nov,mon,210,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
36851,29,services,single,professional.course,no,yes,no,telephone,jun,tue,161,2,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,no
23095,40,admin.,single,high.school,no,yes,no,cellular,aug,tue,87,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
19358,58,blue-collar,married,basic.4y,no,yes,no,cellular,aug,wed,127,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
8362,40,blue-collar,married,basic.9y,no,no,yes,telephone,jun,tue,2456,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,yes
22671,37,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,239,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
39544,29,services,single,unknown,no,yes,no,cellular,apr,thu,226,2,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7,yes
13400,60,blue-collar,married,basic.4y,unknown,no,yes,telephone,jul,wed,271,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
17055,33,technician,single,high.school,no,yes,no,cellular,jul,fri,1422,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes
12971,50,admin.,married,professional.course,no,yes,yes,cellular,jul,tue,635,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes
39183,28,unemployed,married,high.school,no,no,no,telephone,mar,fri,341,4,6,1,success,-1.8,93.369,-34.8,0.653,5008.7,yes
7807,48,entrepreneur,married,basic.4y,no,no,yes,telephone,jun,mon,215,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
38287,36,admin.,single,university.degree,no,yes,no,cellular,oct,wed,113,1,2,2,success,-3.4,92.431,-26.9,0.742,5017.5,no
20863,31,technician,married,professional.course,no,yes,no,cellular,aug,thu,707,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,yes
40942,65,retired,married,basic.4y,no,yes,yes,cellular,oct,wed,190,1,3,3,success,-1.1,94.601,-49.5,0.985,4963.6,yes
40485,27,admin.,married,university.degree,no,no,no,cellular,aug,thu,312,3,6,1,success,-1.7,94.027,-38.3,0.899,4991.6,yes
7011,45,unknown,married,unknown,unknown,yes,no,telephone,may,thu,56,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
22770,49,services,married,high.school,no,yes,no,cellular,aug,mon,234,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
22638,39,housemaid,married,basic.4y,no,yes,yes,cellular,aug,fri,347,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
17582,49,management,married,university.degree,unknown,yes,no,telephone,jul,mon,182,12,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
17861,60,retired,divorced,professional.course,no,no,no,cellular,jul,tue,454,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,yes
27891,46,admin.,married,university.degree,no,no,no,cellular,mar,tue,269,3,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.556,5099.1,yes
23193,48,technician,single,university.degree,unknown,no,no,cellular,aug,tue,532,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
15297,27,blue-collar,divorced,unknown,no,no,no,cellular,jul,thu,193,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no
16559,25,blue-collar,married,high.school,no,no,no,telephone,jul,wed,90,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
30229,31,technician,married,professional.course,no,yes,no,cellular,apr,thu,160,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
12466,31,technician,married,university.degree,no,yes,yes,cellular,jul,mon,385,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,yes
33359,48,management,married,basic.9y,no,yes,no,cellular,may,tue,725,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes
35944,25,admin.,married,university.degree,no,unknown,unknown,cellular,may,mon,612,7,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.264,5099.1,yes
23587,30,technician,married,high.school,no,yes,no,cellular,aug,thu,81,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
8986,41,blue-collar,divorced,professional.course,no,unknown,unknown,telephone,jun,thu,127,6,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no
36816,74,retired,married,basic.4y,no,yes,no,cellular,jun,mon,257,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
30412,35,services,married,high.school,no,no,no,cellular,apr,thu,1034,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
9052,48,admin.,divorced,high.school,no,yes,yes,telephone,jun,thu,1011,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no
22441,54,admin.,divorced,university.degree,no,no,no,cellular,aug,fri,86,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
2823,28,services,single,high.school,no,no,no,telephone,may,wed,322,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
36709,30,technician,single,university.degree,no,yes,no,cellular,jun,fri,166,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
12427,26,admin.,single,university.degree,no,yes,yes,cellular,jul,mon,118,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
10599,49,blue-collar,married,basic.9y,no,yes,no,telephone,jun,tue,79,31,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
32032,35,management,married,university.degree,no,no,no,cellular,may,thu,597,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes
37878,53,admin.,married,university.degree,no,yes,no,cellular,aug,mon,267,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.821,5076.2,yes
16593,39,admin.,married,basic.6y,unknown,no,no,cellular,jul,wed,312,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
7221,40,technician,married,high.school,no,no,no,telephone,may,thu,191,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
9308,49,housemaid,married,basic.4y,unknown,yes,no,telephone,jun,fri,190,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
21330,49,admin.,married,high.school,no,yes,no,cellular,aug,mon,194,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
196,37,admin.,married,high.school,unknown,yes,no,telephone,may,mon,313,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35985,34,technician,single,professional.course,no,yes,no,cellular,may,mon,601,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.264,5099.1,yes
22735,33,management,married,university.degree,no,no,no,cellular,aug,mon,191,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
36154,61,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,113,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,no
9279,57,management,single,basic.9y,no,no,no,telephone,jun,fri,229,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
35743,33,entrepreneur,single,university.degree,no,no,no,cellular,may,mon,637,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.244,5099.1,yes
35462,35,housemaid,married,university.degree,no,yes,no,cellular,may,mon,59,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no
27937,25,admin.,married,university.degree,no,no,no,cellular,mar,fri,243,3,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.531,5099.1,yes
25931,37,admin.,single,university.degree,no,no,no,telephone,nov,wed,623,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
39922,59,technician,married,professional.course,no,no,no,cellular,jun,thu,1207,4,999,1,failure,-1.7,94.055,-39.8,0.742,4991.6,yes
38146,56,management,divorced,university.degree,no,no,no,cellular,sep,tue,277,1,999,1,failure,-3.4,92.37899999999999,-29.8,0.75,5017.5,yes
12669,38,admin.,married,professional.course,no,no,no,cellular,jul,mon,182,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
37397,26,student,single,basic.9y,no,yes,no,cellular,aug,wed,582,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,yes
27554,48,admin.,married,university.degree,no,no,no,cellular,nov,fri,634,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
25567,29,housemaid,single,high.school,no,no,no,cellular,nov,wed,786,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
40767,34,technician,single,university.degree,no,no,no,cellular,sep,fri,285,3,999,1,failure,-1.1,94.199,-37.5,0.879,4963.6,yes
5749,27,services,single,basic.9y,no,no,no,telephone,may,mon,93,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
22786,57,self-employed,married,university.degree,unknown,yes,no,cellular,aug,mon,932,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
37339,52,management,married,high.school,no,no,no,cellular,aug,tue,408,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2,yes
28582,66,retired,married,basic.4y,no,yes,no,cellular,apr,wed,512,11,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
31906,49,technician,single,high.school,no,no,yes,cellular,may,thu,253,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
24824,39,services,divorced,high.school,no,yes,no,cellular,nov,tue,46,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
36988,48,admin.,divorced,university.degree,no,yes,no,cellular,jul,fri,409,2,999,0,nonexistent,-2.9,92.469,-33.6,1.0590000000000002,5076.2,yes
39864,25,student,single,high.school,no,no,no,cellular,jun,mon,485,2,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,yes
23596,30,technician,married,university.degree,no,no,no,cellular,aug,thu,66,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
30140,39,technician,married,professional.course,no,yes,no,cellular,apr,thu,381,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
30734,36,self-employed,married,basic.9y,no,yes,yes,cellular,may,tue,731,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,yes
40184,26,technician,single,university.degree,no,yes,no,cellular,jul,fri,806,3,6,2,success,-1.7,94.215,-40.3,0.861,4991.6,yes
40067,21,student,single,unknown,no,yes,no,cellular,jul,thu,968,1,13,2,failure,-1.7,94.215,-40.3,0.81,4991.6,yes
40101,27,admin.,single,university.degree,unknown,no,yes,cellular,jul,mon,537,1,999,0,nonexistent,-1.7,94.215,-40.3,0.8270000000000001,4991.6,yes
39066,52,technician,married,high.school,no,no,no,cellular,dec,fri,406,1,999,1,failure,-3.0,92.713,-33.0,0.71,5023.5,yes
23295,51,admin.,married,university.degree,no,yes,no,cellular,aug,wed,519,9,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,yes
23348,53,blue-collar,married,unknown,no,yes,no,cellular,aug,wed,94,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
8134,39,entrepreneur,married,high.school,no,no,no,telephone,jun,mon,232,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
3849,56,entrepreneur,married,university.degree,no,yes,no,telephone,may,fri,428,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
39831,44,technician,married,university.degree,no,yes,no,telephone,jun,wed,712,1,6,3,failure,-1.7,94.055,-39.8,0.715,4991.6,yes
2592,51,self-employed,married,professional.course,unknown,yes,yes,telephone,may,tue,139,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
29452,59,self-employed,married,professional.course,no,yes,no,cellular,apr,mon,860,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
10376,35,admin.,married,professional.course,no,no,no,telephone,jun,mon,62,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
39556,38,admin.,single,high.school,no,yes,yes,cellular,apr,thu,449,1,13,1,success,-1.8,93.749,-34.6,0.659,5008.7,yes
380,30,blue-collar,single,unknown,no,no,no,telephone,may,tue,184,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
13282,44,admin.,married,high.school,no,yes,no,cellular,jul,wed,97,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
15104,59,retired,single,high.school,no,yes,no,cellular,jul,thu,143,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no
10086,53,entrepreneur,divorced,unknown,no,yes,no,telephone,jun,thu,154,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
30322,27,student,single,unknown,unknown,yes,no,cellular,apr,thu,458,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
28400,33,technician,single,university.degree,no,yes,no,cellular,apr,thu,530,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes
11692,49,technician,married,professional.course,no,yes,no,telephone,jun,fri,10,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
2454,54,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,853,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
21029,31,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,337,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
11947,30,blue-collar,single,basic.9y,no,yes,no,telephone,jun,mon,662,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,yes
28781,37,admin.,married,professional.course,no,yes,yes,cellular,apr,thu,700,5,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes
40301,31,technician,single,university.degree,no,no,no,telephone,jul,thu,270,1,5,1,success,-1.7,94.215,-40.3,0.899,4991.6,yes
37783,66,retired,married,basic.4y,unknown,yes,no,cellular,aug,tue,142,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.838,5076.2,yes
16683,39,services,married,unknown,unknown,yes,yes,cellular,jul,wed,1201,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,yes
39212,36,admin.,single,university.degree,no,no,no,cellular,mar,mon,409,1,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,yes
10717,42,self-employed,married,unknown,no,yes,no,telephone,jun,tue,60,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
6737,46,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,258,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
28261,25,student,single,high.school,no,yes,no,cellular,apr,wed,117,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
16275,28,technician,single,high.school,no,no,no,cellular,jul,tue,100,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
27692,26,student,single,basic.9y,no,no,no,cellular,mar,mon,42,4,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.811,5099.1,no
40162,80,retired,married,basic.4y,no,no,no,telephone,jul,thu,552,2,999,0,nonexistent,-1.7,94.215,-40.3,0.846,4991.6,yes
25604,43,management,married,university.degree,no,yes,yes,cellular,nov,wed,1084,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,yes
8378,45,admin.,married,unknown,no,no,no,telephone,jun,tue,242,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
32093,33,services,married,high.school,no,yes,no,cellular,may,fri,729,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,yes
27836,28,self-employed,single,university.degree,no,no,no,cellular,mar,fri,296,2,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.64,5099.1,yes
40927,31,technician,married,university.degree,no,yes,yes,cellular,oct,tue,203,4,6,2,success,-1.1,94.601,-49.5,0.982,4963.6,yes
39714,34,admin.,married,university.degree,no,yes,no,cellular,may,fri,407,3,8,3,failure,-1.8,93.876,-40.0,0.695,5008.7,yes
23022,31,technician,divorced,high.school,no,yes,no,cellular,aug,tue,254,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
25962,37,services,single,high.school,no,yes,no,cellular,nov,wed,485,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
11342,25,admin.,married,high.school,unknown,no,no,telephone,jun,thu,18,18,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10872,46,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,67,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
18498,42,blue-collar,married,basic.9y,unknown,no,yes,cellular,jul,thu,349,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no
38110,39,services,married,high.school,no,no,no,cellular,sep,tue,65,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.755,5017.5,yes
11487,30,technician,married,professional.course,no,no,no,telephone,jun,fri,269,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
30357,24,technician,single,university.degree,no,yes,no,cellular,apr,thu,477,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
34071,30,technician,married,basic.9y,no,no,no,cellular,may,wed,226,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no
40855,41,admin.,married,unknown,no,no,no,cellular,sep,wed,845,1,7,3,success,-1.1,94.199,-37.5,0.8859999999999999,4963.6,yes
38531,32,admin.,single,university.degree,no,no,no,cellular,oct,wed,371,1,999,0,nonexistent,-3.4,92.431,-26.9,0.7240000000000001,5017.5,yes
6327,46,unknown,married,basic.4y,unknown,no,no,telephone,may,tue,257,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30715,39,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,29,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no
30565,58,admin.,married,university.degree,no,yes,yes,cellular,may,mon,353,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,yes
27932,31,technician,single,university.degree,no,yes,no,telephone,mar,fri,228,2,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.531,5099.1,yes
32219,33,management,married,university.degree,no,no,no,cellular,may,fri,364,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
20481,48,admin.,married,basic.9y,no,yes,no,cellular,aug,tue,1181,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
2836,29,blue-collar,married,professional.course,no,yes,yes,telephone,may,wed,260,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
41163,35,technician,divorced,basic.4y,no,yes,no,cellular,nov,tue,385,3,4,2,success,-1.1,94.76700000000001,-50.8,1.035,4963.6,yes
40212,62,retired,married,high.school,no,no,no,cellular,jul,tue,355,2,999,0,nonexistent,-1.7,94.215,-40.3,0.8759999999999999,4991.6,yes
1267,36,admin.,divorced,university.degree,no,no,no,telephone,may,thu,33,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
